x_position,y_position
5.387508929559932e-10,25593371.57076613
2.671926357410138e-10,232115976.72717652
6.797212224486027e-10,87323556.28355414
2.0966397514870306e-10,1086846219.3397548
2.2781875140813904e-10,1020178760.8615437
9.642218504157335e-10,915764320.4816458
3.7048718404278603e-10,106133801.27793625
3.95777194810385e-10,722537902.4066478
6.740734960296564e-10,340431656.9190226
1.8343339142988913e-10,647084324.1000108
1.6178596339352758e-10,233797579.7791196
2.1345275088829974e-10,682146051.5123093
3.944427320228289e-10,763611562.165108
1.0100014150458737e-10,1127562256.5631092
2.5182436617616265e-10,174697294.09936228
5.990476897446798e-10,518652201.0104059
4.732010483093483e-10,496659113.58074516
9.228418530015338e-10,1499238091.8115566
5.263045720334282e-10,713174347.432053
1.8188575666838038e-10,1104763865.2594538
3.089176687000927e-11,462439030.15662295
9.297668405836072e-10,966035107.4674941
8.382652920724499e-11,681396102.8555778
2.3782753395544235e-10,414046185.24273837
8.450398320729892e-11,115057973.65483849
2.8946720959622585e-11,154891635.25725156
7.806336763982303e-11,1591751093.8070574
8.025517800809969e-10,370936387.7283917
7.452659162053386e-10,391199139.76088554
7.407545184777897e-10,21797020.331102643
7.78060577486297e-11,438174592.3711886
2.0889986690764862e-10,628185584.1846917
6.576688157540346e-10,907113113.2668589
3.3840203565204834e-10,1273729229.335243
6.386241259402719e-10,274895480.1935101
1.8954873505924566e-10,1424477126.6876688
6.400296935272898e-11,1463345169.5760052
5.428687273300217e-10,613451122.1948397
1.1011127386439668e-10,409330898.268748
2.399973179743098e-11,281090566.4544896
1.951062461964598e-10,498781179.2787666
8.044760534405011e-10,250773656.03950593
6.066668098573041e-10,188912384.94652838
6.632366345953925e-10,677798945.6787114
5.214483591460328e-10,518391076.34106857
9.42932299627493e-10,678145938.7030536
1.1279878320564031e-10,107034200.35217158
6.655486552302649e-10,534982096.0013886
7.121795624247698e-10,3379900.0091916383
3.7537381156672726e-10,712069248.4767513
5.832625420624383e-11,1089887912.6645682
4.953314878211614e-10,475212774.1476599
1.9909443088291934e-10,1502719121.5778272
6.082316442193665e-10,898093236.6874813
7.65690861028629e-10,694075791.7254338
4.7065839830993e-10,411226674.8172397
8.585314913091769e-11,42599996.9534907
7.921742017411596e-10,644472442.5687704
3.494686931170985e-10,263134455.09126794
8.236975331319794e-10,403718794.5670022
2.226973352900885e-11,15701133.139648825
3.9426055997877486e-10,25585896.477688715
3.265265660892747e-11,463208911.29621404
3.606918454757601e-10,1764380439.2565129
4.951506887279214e-10,204292869.82714665
3.6415744699358713e-11,756057144.5789205
3.3652433582341934e-10,277025261.10868806
2.45922667257718e-10,416872559.2801561
3.667485875280632e-10,1154128148.799091
9.137519144217198e-10,917587589.7004889
8.875499402765543e-10,595467325.8565612
7.881318634560926e-10,969761056.6537708
7.896019931132819e-10,695773813.2052315
1.9911777060996885e-10,722530039.3715332
4.600803918984209e-11,655803256.2391466
7.633640556491427e-10,1168362857.5164857
4.055395954285076e-10,37526617.0853079
7.940143979884197e-10,204726846.55237147
2.0903730621177475e-10,156554886.31804237
7.537056021698506e-10,6482936.176771091
9.115313174450419e-10,1600906425.1557298
1.5941988577907107e-10,224743466.53596464
2.409983675025538e-10,218412188.9185022
8.95977474714097e-10,650834956.83863
7.863142230336833e-10,737262740.9104799
4.96594777197403e-10,461552674.30539364
7.566602312830759e-10,818521723.9313921
8.330893262269511e-10,401832201.25153625
2.109899106229204e-10,1668587456.3258471
9.42267111294001e-10,970422897.1667486
3.983895070542199e-11,410297277.19659865
9.092008959906478e-10,756016524.5046715
5.018341801099902e-10,1216273829.21913
2.280579394461777e-10,1802014993.946488
1.5377016206990726e-11,38471497.60407875
3.369914026837356e-10,399214587.06181127
6.454351220772308e-10,710618718.0836151
3.3698976347296573e-10,1284365267.8986108
6.719798814647604e-10,816244887.5253757
2.7000114557148593e-10,197848750.18999746
3.586624482628309e-10,1759854451.2683854
8.816430554657898e-10,351731676.8415554
6.750247967370753e-10,553323437.237875
7.525056895283882e-10,544531582.0939823
3.733777587274789e-11,859401416.5793767
6.351464518259627e-10,1478560030.2047126
1.6465767950356014e-10,251238927.93013123
5.5953791494543606e-11,310189588.9384194
6.72817655601735e-10,387559697.13120604
9.091093417212927e-10,1240277141.6006703
7.710762083833208e-10,304681972.9071677
3.457108434185198e-10,1020652373.3696525
7.776568643630638e-10,760699126.5501707
6.664820083319794e-10,221484095.09342623
9.237109886610044e-10,1765630779.7301047
6.862212874032439e-10,237146651.61652878
1.2575912848391601e-10,57708274.86508234
9.485560237234405e-10,525153712.98128146
5.294072426027896e-10,1142838786.2200062
9.159246066980238e-10,24083099.143915374
9.159913420096476e-10,1085801912.4944446
5.080958050481331e-10,136467573.23616108
1.169861967131023e-10,57633316.636984445
6.256795940991701e-10,165896811.06345665
3.9951700363578114e-10,234027223.49863312
2.2075646915169946e-10,1891337637.386716
1.8769450662841304e-10,729642169.814218
5.024359035007166e-10,1134263022.8530366
8.645795350564068e-11,1009122415.5153298
9.361020061341102e-10,868242531.4900534
6.148032738286487e-10,1174635671.8524516
9.587507706410449e-10,574934774.5738373
1.610289205909318e-10,136907886.68925923
8.84514379158693e-11,360756454.9645681
6.690410289506728e-10,357065326.52191186
2.1925953383319353e-10,1543009483.9700403
3.4362842429767237e-10,622106629.823705
7.855975873749457e-10,1939501241.369255
4.869606826709223e-10,641319706.0300827
4.1333645162591153e-10,49758140.45062354
4.780861653906165e-10,99559841.43997985
8.19597724852619e-10,776135108.5564531
8.914112740709466e-10,673730539.3942311
3.486903915450669e-10,115888274.60285777
6.510322791300429e-10,670064096.2154291
7.580752411527939e-10,1335019637.6551526
9.119808787175351e-10,1403546421.6039994
3.442204079430098e-10,1595064430.9388506
2.2533734724292012e-10,142909489.2444771
7.658219890097062e-10,1486527530.215509
7.700598103527829e-10,1580286413.2663858
6.750545275759824e-11,11949839.40456473
5.130502743824669e-10,1144080251.2055006
2.300551983387006e-10,731601369.2024329
2.2186344016245674e-10,1438230280.8842404
9.755910455960677e-10,394288627.96350133
2.2286310066805394e-10,775572931.9732369
9.620256473996249e-10,715084363.5785261
3.092929058866879e-10,162611295.26526296
2.2073133531749014e-10,1477590872.601017
9.385395439158795e-11,1250948389.5978136
9.859792495985721e-11,1218898242.62651
4.900250600046438e-10,652913212.9368224
7.407457136104779e-11,413971000.4515142
7.688503762563678e-10,1646237754.232311
9.30842753074346e-10,1293228257.7103972
1.00575094304868e-10,696107696.1644261
3.8551804164369554e-10,822431195.0683695
2.74582313157278e-10,100350721.22925402
2.114413243473714e-10,72671094.07785986
6.178013297693321e-10,1312958545.3701918
4.5293837147415586e-10,277698548.7301311
9.990693737064293e-12,88530867.55842309
1.1602672671129323e-10,173055705.3092394
6.131909960563226e-10,1115393522.527208
2.0210871902089624e-10,1663004849.005088
7.786125503963302e-10,1416558571.2515228
4.909003501895025e-10,175749495.5698695
1.6218866474361504e-10,86543766.03842694
3.850325149528281e-10,1228662195.9319322
6.599228155314705e-10,1322503000.1869545
6.331718125167151e-10,327682443.5667751
5.136641675431894e-10,1418100294.057346
3.864409288696834e-10,212244658.28531367
7.72468108099669e-10,661874302.9421327
5.162576742962473e-10,287192792.94557285
3.8802285434730013e-10,750168394.6226373
3.5213568045573487e-10,670091430.5525106
5.417009824754649e-11,99558385.54177897
9.432181531969242e-10,1795647895.3346434
3.6954752412458283e-10,711392042.5733308
9.945327235111005e-10,9957637.540522367
5.208957364503091e-10,1579614692.3230612
6.571541994810216e-10,1255884517.2647243
7.5462610815114e-10,1119289673.3920817
4.910061265576165e-10,391434289.089187
5.159249566745052e-10,501603693.00604254
6.141864555492912e-10,912720418.0269121
5.016886354534972e-10,161281300.6315634
2.1113649379061563e-10,1447633597.5659368
1.8391456396080752e-10,67965919.0400037
9.172670463260224e-11,232437782.84556103
4.985656087829277e-10,47788724.32123604
4.79608000796645e-10,1165453455.573337
9.342323092752822e-10,557438592.1639073
2.44295496205147e-10,1223549448.4400043
2.2310334328111992e-10,648596504.6536078
3.263402192743048e-11,80895651.65582567
6.609710802951025e-10,869778133.8014122
1.955904038157864e-10,195109014.83096018
3.970326892976524e-10,713615894.3881607
4.934401788254679e-10,597913180.027433
2.386654893945437e-10,1223440448.178391
4.94028755113365e-10,1129113121.8478024
5.384795004425014e-11,178311487.05563924
2.0819035669890786e-10,593382357.5596457
3.546886987323738e-10,827673529.0106115
5.37372198656283e-10,753994773.5728225
5.118478903424816e-10,1364904233.627506
3.5461544492395107e-10,1284170062.7078767
1.9718586123683246e-10,1034673881.4478661
3.922237003289212e-10,638791154.7059534
6.379729342101047e-10,473349884.97940993
8.102750332984295e-10,204824057.1320083
1.0434111878227727e-10,665105431.0775094
9.137476254451538e-10,587162895.5604346
4.840766156027849e-10,69234043.12188718
3.539974837997305e-10,1932590432.6244378
7.901819837224323e-10,270962892.07516384
8.116120758050295e-11,177747062.64245176
6.388969641510291e-10,900021793.5853744
9.245658044774096e-10,460507691.8121238
6.424205135311034e-10,1234536509.4119291
2.344305002196293e-10,475384312.25501424
9.27759829365271e-10,550491787.961161
4.102036498045092e-11,169518771.11211574
5.295129768065246e-10,817261025.4486508
9.029829504039791e-10,982058237.5846555
9.442500005001022e-10,699589882.1832848
1.8651422661382822e-10,921656497.9514369
8.974222032860417e-10,442529013.98988694
7.605679639037355e-11,17138567.131459
2.470529487863723e-10,974774435.3186058
8.32257865388245e-10,248552878.685228
4.5866557280086156e-11,975861561.6181382
9.52766690658962e-10,1454177120.4763043
2.660561653593062e-10,284293662.083481
4.103158577304722e-11,943593860.8093997
4.184092285726937e-11,138726377.01057577
8.722129941062694e-10,197398328.09538192
1.8868544807928036e-10,1201211371.9106097
6.176324145327094e-10,1306629141.9267006
2.4760445058580794e-10,715331821.719008
5.237840957179944e-10,851754905.9103634
5.187930199237566e-10,929629838.3576435
7.781968136944641e-10,1457174986.4396713
9.463007715423532e-10,1069160968.9798497
4.763327222055916e-10,1121804193.6046658
9.50863791970981e-10,272139502.12424964
2.1093343625270167e-10,1276573165.775789
3.771430935034933e-10,1144661585.3245919
1.0797362585379212e-10,675606434.9341059
5.028016123806201e-11,508322977.3809689
2.3694751658316397e-10,1280912366.8074436
1.0888994657537644e-10,145315470.66814408
6.50746342834413e-10,1151665216.2935357
6.684891412441815e-10,1303720875.7382941
9.477156804326482e-10,677199848.1936755
1.622141829256918e-11,30682268.889818728
7.7931733753863e-10,576064919.3693553
6.335998010312034e-10,264117749.2448867
2.36703580870922e-10,55947233.36667816
8.779981901767159e-10,152966432.1364301
1.8783609295142259e-10,576637843.4714142
6.49914243442451e-10,826423735.3344909
6.729555693321136e-10,52268234.05842662
8.053873696803216e-11,988494646.9682602
7.450862645455267e-10,391311469.9764548
1.696829640242752e-10,175395098.40879816
2.228564392193976e-10,74245256.79986326
2.4291884807297737e-10,139849230.3911598
9.093018913906747e-10,292672560.15575445
8.244564526526122e-11,294010046.81349826
4.956126914041383e-10,156349004.2522517
3.6838228264255983e-10,1284209618.3978832
9.309995078675553e-10,1398322697.131852
4.0718355271540224e-11,527526484.9240632
6.655143296251851e-10,653953782.5153397
2.2365965856737458e-10,1255191398.9124699
5.014687534829603e-10,402966536.84253633
2.2920023637820766e-10,1025531222.420888
5.410834919363288e-10,732673824.3920758
9.274525236977093e-10,1099711861.7443705
4.862354739145014e-10,1440100475.796187
9.2077974850889e-10,1478145203.2315893
2.34505252443059e-10,1100485483.725926
4.947352773205324e-10,1691478065.118528
5.505827367608112e-10,365253707.60877156
1.9819401466205201e-10,1555582386.687488
9.173892604847111e-10,1373597799.451236
4.9976524170541e-11,1245242188.2073016
3.8731349461648504e-10,966408802.5248166
8.765295965960085e-11,980057784.758608
2.153274318784303e-10,1979200112.6488953
9.177025333037483e-10,1159561130.8155096
8.414044558438228e-11,1242402899.975344
2.1336554398653662e-10,1725365307.7184572
9.747646715022369e-10,342101144.74889636
2.0074999322529054e-10,993969521.2997352
5.397468934324994e-10,495555111.3752369
6.807207187555302e-10,766953899.9327427
3.407700118166389e-10,1372220502.7514904
2.191610245599053e-10,345784828.2151603
6.486001181641625e-10,1684161840.4929197
1.968140120734201e-10,430373593.0598011
1.7576926107713853e-10,113955082.2654538
8.192735954442906e-10,484918064.55786383
2.2178850744209556e-10,626790590.9562069
7.463142009539656e-10,336523428.7994083
2.074521168529806e-10,701135765.0240805
9.296099286927138e-10,201487048.2949138
6.808340116667195e-10,744169279.7229761
6.330587189109097e-10,555592735.7070075
9.505741321658593e-10,240862344.52999508
6.272723731900892e-10,12052576.239408584
3.374745891182651e-10,260024828.54318762
7.881927140203025e-10,1836854337.4254954
6.452768083431227e-11,697706827.7655624
2.2464309315797106e-10,1515198626.7430604
9.674855553015304e-10,490112150.46225756
2.0283247785906722e-10,1607071182.2256455
1.546059399621471e-10,77952728.48569933
9.415190861644065e-10,967429319.764299
6.424467901237553e-10,1724644470.6176934
3.4508789425945966e-10,519509395.5544858
9.452647661584765e-10,1633701252.0061595
9.447985685764976e-10,776660436.4742339
3.5487372893325445e-10,926458472.0523138
9.243007093342831e-10,1301142688.7931046
4.543601440686468e-10,21142126.78678928
8.783492261850801e-11,205625243.25796124
6.307942715653447e-10,500099501.13505614
3.382612444512285e-10,1051001723.3611603
6.501125820942359e-10,449059977.2049821
9.512022922981127e-10,1236640076.1164722
9.689385362214552e-10,591348335.3814843
3.614268955320399e-10,1530606768.1542215
6.282310087216202e-10,1539622510.7602432
7.833721759205436e-10,973813559.6965967
9.3888965323152e-10,1374286403.8240688
4.692105086672059e-10,1090702541.4697666
4.04969471244212e-11,953655782.510051
6.624961090335491e-10,593811269.3779486
5.016869410339559e-10,61108734.23348461
5.141710249402129e-10,509085991.7155812
3.871345797828315e-10,84774153.86805397
6.68925947322144e-10,574367290.8670673
6.716921707008162e-11,1251471759.4872804
8.934972690030894e-10,463446900.32550323
6.651721581165694e-10,979150994.8247867
4.820534375601904e-10,531113364.24257934
2.0778428214397873e-10,1668138490.9964745
2.2223176929740751e-10,958547414.0957241
8.054908385743112e-10,883953154.0189681
3.446113162956871e-10,1367974855.5155652
9.692978936123938e-10,248437022.86773613
5.401826609539097e-10,433313050.1549691
3.931865897408582e-10,956219539.6391037
5.176737360511095e-10,1214832623.9459686
2.2315963787226557e-10,1263503507.184986
9.550668715138725e-10,1064429066.1715468
9.126616231879333e-10,810390028.2191389
9.574047625500348e-10,808089290.1305196
4.733856879985442e-10,103434994.71181515
4.806937479887945e-10,1528424302.0175202
3.5022698538360945e-10,873422820.6831697
6.546015317788633e-10,694446746.9880166
3.5452085338791687e-10,390109010.06611884
4.886169060576972e-10,1384747466.3407931
7.548674170750326e-11,1381496447.3216815
7.679552426449011e-10,1023822805.053565
9.561552063920316e-10,809810956.4461255
2.340077189771428e-10,236682296.86888173
7.842500319897449e-10,822681522.021352
1.9606946318904162e-10,219136441.4610852
4.922522971152594e-10,376992681.962182
8.60060527017903e-11,754474537.8892747
1.9525212263900084e-10,1477270342.1295028
3.603391003928105e-10,1162808299.9181101
3.858673447860237e-10,450190467.6711016
2.3874769805064566e-10,755623918.0330279
5.358606662996291e-11,821303431.159664
5.173167863598076e-10,637465888.0748733
8.936851578002941e-10,709990743.9065559
9.236278479071586e-10,386853526.2050494
4.806249225538495e-11,245819541.01585364
8.850569861836321e-10,930968.9739247506
8.032418872769639e-10,1433722948.2420566
1.6197724596507945e-10,195433078.41029975
2.020608068058494e-10,623991735.2516397
9.369142296708122e-10,704909932.5302758
5.175506630787918e-10,173105990.2299594
4.695435613497898e-10,38040280.4642399
1.9731919371419572e-10,301016137.51167196
9.136174624417576e-10,1203891478.1533122
3.1581373641895975e-10,719005712.276093
2.6341423550915068e-11,158598963.38012278
5.032774489191806e-10,139863823.17742607
7.934238038610652e-10,116819211.51040895
4.970403871018257e-10,1872024876.2329826
1.9314755647537631e-10,31199268.72024647
5.499148032161036e-10,250739983.12677532
7.596491568239827e-11,332201962.86830634
6.710089143358123e-11,1395662921.346041
5.142438312752448e-10,754673248.2008679
8.010923364220875e-10,222266296.36731985
2.0853756090999067e-10,592182478.381634
6.228034406897279e-10,905150571.9548004
2.5516246457751703e-10,607530750.7061383
3.8493271304964763e-10,1327662949.5249298
2.403541587863032e-10,1280803604.9104736
2.3639558996960823e-10,798855411.4699819
9.091500822723162e-10,28181182.24697441
8.135109648935584e-10,325822817.8446338
5.366527024511471e-10,204699469.60545623
1.0604304219956308e-10,158909674.34087285
3.9667805162252523e-10,810365665.9005622
2.0784808941545375e-10,1927297287.2559278
4.82869010942233e-10,54920371.97027488
7.743426170340851e-11,314065863.5393367
6.194060902843781e-10,154676938.93575895
2.328351176852891e-10,1238671071.5472064
9.457202591510315e-10,552152442.0288428
3.5571419629780257e-10,565106745.3657458
2.0990351805431852e-11,229975450.36388466
5.674332111624319e-10,5538093.391059817
1.9319203377411233e-10,1465127829.0865564
3.554635558986382e-10,1321960686.9673874
3.5838021645414943e-10,419191919.7192221
7.732773209191025e-11,1051880695.8698555
1.9057889310721378e-10,1386902931.5322616
7.626965481812168e-10,665057049.4163711
6.461401071891039e-10,1392380176.7301762
7.670572662031313e-10,946520555.3803561
3.776407543655307e-10,885627622.1364982
2.6729227027360027e-10,265097505.72640753
3.8061463006561526e-10,232261678.18860418
5.824355709765697e-10,24746898.918759804
1.0025766106753631e-10,1005924356.3694179
9.297631894516685e-10,1249938185.0575454
4.380659938056708e-11,117218623.5199981
1.734929380445881e-10,358198823.35131556
