x_position,y_position
1.8308604978546062e-10,679877437.6209282
2.680521043193628e-10,618881313.5586829
3.8793293794479293e-10,1659375169.209197
1.6905653197698667e-10,1896358150.1917331
5.925779455709261e-10,1153053378.1726627
5.105787339197351e-10,596655231.2021186
2.5400054516607476e-10,1122555380.4607358
8.468308074571052e-10,1710852600.7718859
7.305010649661553e-10,315787336.8036843
6.019509079161595e-10,1511546433.2497122
4.175060869939942e-10,345772292.0561554
8.581825407944746e-10,406408575.9356084
1.8359173575996858e-10,108550527.95690522
2.942083948998441e-10,1143551563.793779
7.116685546053881e-10,1322900419.2954142
2.0095418654211563e-10,92885500.31338371
6.399429619312919e-10,123236962.15919398
9.464051452337445e-10,8784499.46999904
7.099989378709471e-11,1559539474.533059
8.4962814937626e-10,95293506.43357736
8.210305057427167e-10,1474511113.031099
5.09510740545639e-11,194582679.26241454
9.040947605310635e-11,360896995.87087137
2.554892165567975e-10,1029107160.2690315
4.9496211241456645e-11,440014292.75791556
5.868103359609127e-10,173366346.54283655
1.7802919698683128e-10,889896097.2518512
9.58260196086918e-10,1397871480.7532737
3.740076501014701e-10,1416731003.0826173
2.6190546888043944e-10,413840936.42958534
3.785303379314139e-10,431484716.9950366
1.2774420908965424e-10,41108410.374998346
2.047659092566212e-10,216295008.81090078
1.9631714383315026e-10,193992808.5955289
9.593931810131288e-10,840674924.3115585
8.122011282658557e-10,829087052.9871587
6.14473931052028e-10,1880985763.143927
7.970018451389566e-10,280710990.30855227
4.7267315314683e-10,279098171.8465313
2.967686228771888e-10,673779423.8978128
5.11474469278882e-10,901757684.6783445
5.074804625038321e-11,922688117.376468
7.12048539622328e-10,1226537577.7337937
8.177287691724364e-10,1396015809.063855
8.103916008098782e-10,1075806281.9471314
2.8173676822300856e-10,112660634.1461309
9.34754217828579e-10,1521465583.8123956
4.798738104284386e-10,623423731.8471106
9.232802732699445e-10,394436274.90195227
9.463059808157908e-10,1372472576.4858642
6.087664074087539e-10,983327127.020449
5.259611700142976e-10,739270581.7323805
9.773467529484583e-10,410722754.75480795
2.734355468273525e-10,520624312.0185027
6.94983994855315e-10,261454046.5530932
4.883187412958554e-10,768629669.1412972
9.136078778623195e-10,225063425.34537446
3.8663216835736673e-10,408556910.7652744
4.811109460142213e-10,1439541649.8439395
5.322352186808971e-10,341703536.709103
6.310274428684184e-10,1178414030.6787074
9.674869874932378e-10,1191122780.2981665
7.267941118194277e-11,1561996844.5230646
5.564434723963507e-11,1440942803.1560407
1.7642409313906227e-10,983902383.9045315
9.183613744822312e-10,572510240.9152334
9.17435735354972e-10,481248693.23253655
6.063135195305476e-10,151382997.13383827
6.25173452239243e-10,1380339435.4831567
6.050458964675149e-10,339394859.5614857
2.7437593402513086e-10,1117823906.5011663
8.076484757754587e-10,797723018.742254
6.060940362313319e-10,1478113484.3256907
2.679958501666855e-10,1551033026.6143904
1.7197670628145834e-10,232923427.44830027
5.103206571177161e-10,503758648.08988184
